iter	Logloss
363	0.01900842658
364	0.01899524913
365	0.01897521248
366	0.01896934558
367	0.01893575876
368	0.01890684426
369	0.01888564335
370	0.01886968065
371	0.01881999492
372	0.01879426055
373	0.01878211277
374	0.01875270178
375	0.01874762437
376	0.01873130892
377	0.01872754935
378	0.01872494747
379	0.01871673117
380	0.01869918093
381	0.018686157
382	0.01868371564
383	0.01865127254
384	0.01862289712
385	0.01861104035
386	0.01857351831
387	0.01852794738
388	0.01850882279
389	0.01847710357
390	0.01844191586
391	0.01843227609
392	0.01842521184
393	0.01840941149
394	0.01838435409
395	0.0183823095
396	0.01837087316
397	0.01835908081
398	0.0183457981
399	0.01832535613
400	0.01830914526
401	0.0182976478
402	0.0182903172
403	0.01827739788
404	0.01825376636
405	0.01824441068
406	0.0182087298
407	0.01818102367
408	0.01817102191
409	0.01815348243
410	0.01811230401
411	0.01810075072
412	0.01806803951
413	0.01805751881
414	0.01803830428
415	0.01801714273
416	0.01799761576
417	0.01798874835
418	0.01798300857
419	0.01798196409
420	0.01797960956
421	0.01795926366
422	0.01794454955
423	0.01792565996
424	0.01790179233
425	0.01789714935
426	0.01785992878
427	0.01785614228
428	0.01784940401
429	0.01784138966
430	0.01782217612
431	0.01779935296
432	0.01779656026
433	0.01779255408
434	0.01778926285
435	0.01778183979
436	0.01776894892
437	0.01776639659
438	0.01776239037
439	0.01775459783
440	0.01773638719
441	0.017731755
442	0.01769717227
443	0.0176780037
444	0.01764295457
445	0.01762949792
446	0.01762684486
447	0.01760889926
448	0.01755531906
449	0.01754243834
450	0.0175255388
451	0.01750657002
452	0.01749452421
453	0.01748164328
454	0.01747301741
455	0.01745049664
456	0.01744779777
457	0.01742218951
458	0.01739524271
459	0.01738005824
460	0.01736800504
461	0.01734591284
462	0.01733289869
463	0.01732537074
464	0.01731118112
465	0.01729911268
466	0.01727557062
467	0.01726482371
468	0.01725389919
469	0.01722500961
470	0.01719602146
471	0.01717026526
472	0.01716053093
473	0.01714529602
474	0.01713203531
475	0.01712974101
476	0.01710311326
477	0.01708295998
478	0.01707762821
479	0.0170503184
480	0.01704042061
481	0.01703927272
482	0.0170350215
483	0.01702156004
484	0.01699400348
485	0.01698374856
486	0.01695795423
487	0.01694057445
488	0.01691935174
489	0.01690593257
490	0.0168920274
491	0.01687568478
492	0.01686716315
493	0.01684665877
494	0.0168418403
495	0.01682639036
496	0.01680486994
497	0.01679551598
498	0.01678504861
499	0.01674548664
500	0.01673900141
501	0.01672307718
502	0.01669505843
503	0.01669216834
504	0.0166729583
505	0.01666033853
506	0.01665339293
507	0.01664463526
508	0.01661810272
509	0.01661509646
510	0.0165951946
511	0.01658653977
512	0.01656077183
513	0.01654934217
514	0.01652893935
515	0.01652098317
516	0.01648157903
517	0.01647692344
518	0.01645617768
519	0.01645528907
520	0.01644608709
521	0.01644158478
522	0.01642098695
523	0.01640143447
524	0.01640053003
525	0.01637815911
526	0.01636045947
527	0.01634430635
528	0.01634326429
529	0.01633623347
530	0.01631691518
531	0.01631170335
532	0.01631026513
533	0.01630322651
534	0.0162990802
535	0.01629158997
536	0.016277436
537	0.01626546662
538	0.01625850852
539	0.01623875774
540	0.01620810815
541	0.01619156153
542	0.01617705477
543	0.01616663813
544	0.01616522947
545	0.01615471466
546	0.01614369043
547	0.01611885768
548	0.01609781819
549	0.01608345234
550	0.01605945166
551	0.01605872396
552	0.01605153062
553	0.01604189052
554	0.01601957624
555	0.01601871298
556	0.01600965076
557	0.01600216392
558	0.01598430967
559	0.01597033169
560	0.01595085292
561	0.01594124097
562	0.01592426583
563	0.01590341618
564	0.01588234959
565	0.01587385468
566	0.01585273222
567	0.01585049839
568	0.01584671684
569	0.01583789761
570	0.01580266337
571	0.01579675529
572	0.01577347348
573	0.01576615064
574	0.01574659135
575	0.01572431269
576	0.01571425496
577	0.01570218572
578	0.0156950236
579	0.01569348624
580	0.01569283036
581	0.01568606361
582	0.01565937361
583	0.0156387285
584	0.01562092272
585	0.0156095023
586	0.01560658661
587	0.01558923892
588	0.01558121901
589	0.01557728601
590	0.01556855474
591	0.01555766205
592	0.01555640893
593	0.01555269279
594	0.01553871537
595	0.01552834419
596	0.0155161125
597	0.01549355179
598	0.01546530686
599	0.01544549678
600	0.01543057989
601	0.01540901228
602	0.01539314763
603	0.01538113458
604	0.01536939597
605	0.01535785822
606	0.01533304665
607	0.01531374023
608	0.0152935532
609	0.01528656367
610	0.01527464042
611	0.01525978916
612	0.01525843878
613	0.01524605737
614	0.01524556502
615	0.01523226084
616	0.01521243641
617	0.01520880456
618	0.01519339503
619	0.01517286951
620	0.0151564148
621	0.01515519014
622	0.01513887989
623	0.01513324975
624	0.01511466275
625	0.01509392815
626	0.01507408395
627	0.01506304749
628	0.01504670099
629	0.01502128748
630	0.01500640655
631	0.01498841043
632	0.01497393259
633	0.01495989588
634	0.0149434627
635	0.0149212664
636	0.01491673544
637	0.01490030278
638	0.01489707833
639	0.01489170385
640	0.01488544994
641	0.01486943677
642	0.01486479089
643	0.01484672775
644	0.01483557054
645	0.01482325811
646	0.01480945303
647	0.01479535264
648	0.01477134766
649	0.01476425784
650	0.01475109077
651	0.01472916489
652	0.01471702711
653	0.01470317852
654	0.01469828987
655	0.01468551902
656	0.01468031662
657	0.01466130413
658	0.01464455352
659	0.01463588442
660	0.01462542191
661	0.01461669461
662	0.01461537526
663	0.01461216391
664	0.01458952277
665	0.01458397091
666	0.01456899969
667	0.01456267127
668	0.01454887288
669	0.01452951949
670	0.01451640334
671	0.01451165446
672	0.01450254819
673	0.01448466292
674	0.01447309699
675	0.01446826487
676	0.01445906866
677	0.01443303959
678	0.01441787865
679	0.01441009839
680	0.01440914287
681	0.01439733408
682	0.01438744856
683	0.01437872022
684	0.01436971112
685	0.01435577679
686	0.01434550235
687	0.01434368985
688	0.0143424257
689	0.01433313587
690	0.01432608587
691	0.01432529309
692	0.01430950832
693	0.01429706542
694	0.01428991935
695	0.0142783938
696	0.01427306378
697	0.01426280911
698	0.01424591902
699	0.01423613853
700	0.01423510447
701	0.01422374215
702	0.01420250371
703	0.01418934888
704	0.01418083408
705	0.01416867218
706	0.01415677744
707	0.01414108075
708	0.01412924598
709	0.01411382348
710	0.01409370419
711	0.01408412977
712	0.01407824667
713	0.01407483578
714	0.01406465072
715	0.01404005703
716	0.01403427122
717	0.01402960465
718	0.01401533625
719	0.01400219387
720	0.01398536343
721	0.01397528399
722	0.01396972596
723	0.01394538909
724	0.01392515255
725	0.0139193231
726	0.01391261542
727	0.01390655132
728	0.01388970189
729	0.01388675832
730	0.01387107894
731	0.01385263133
732	0.01383301588
733	0.01381986139
734	0.01381688515
735	0.01380710393
736	0.01378232823
737	0.01377300586
738	0.01376534455
739	0.01375144097
740	0.01374593275
741	0.01373566805
742	0.01372968428
743	0.01371623359
744	0.01371052429
745	0.01370234319
746	0.01369710829
747	0.0136799331
748	0.0136705211
749	0.01365600934
750	0.01362692038
751	0.01362020816
752	0.01360922584
753	0.01359409971
754	0.01357449713
755	0.01357172266
756	0.01356669544
757	0.01355546831
758	0.01353736507
759	0.01351744823
760	0.01351336539
761	0.01350230157
762	0.01349347816
763	0.01348796941
764	0.01348221784
765	0.01345450465
766	0.01343901605
767	0.01342798826
768	0.01342429669
769	0.01341490672
770	0.0134085115
771	0.01339644736
772	0.01339010967
773	0.01338167213
774	0.0133644742
775	0.0133603855
776	0.01334697124
777	0.0133337445
778	0.01332849406
779	0.01332203621
780	0.01331175387
781	0.01330049587
782	0.01328821613
783	0.01327697905
784	0.01326677161
785	0.0132435662
786	0.0132351807
787	0.01322280129
788	0.01321159905
789	0.01319783063
790	0.01319407172
791	0.01318621991
792	0.01318391888
793	0.01317193061
794	0.01316132537
795	0.01315785695
796	0.01314659548
797	0.01314209632
798	0.01313236748
799	0.01312833361
800	0.01312343297
801	0.01312273583
802	0.01311323259
803	0.01310949593
804	0.01309701344
805	0.01308906583
806	0.01308685592
807	0.01307816126
808	0.01306856459
809	0.01305512479
810	0.0130461453
811	0.01303770516
812	0.01302970175
813	0.01302375973
814	0.01301887378
815	0.013013528
816	0.013002707
817	0.01298948281
818	0.01298815934
819	0.0129717306
820	0.01296284004
821	0.01295849392
822	0.01295136914
823	0.01294038503
824	0.01293077759
825	0.01292393876
826	0.01291262095
827	0.01290434788
828	0.01288779551
829	0.01287297149
830	0.01287070344
831	0.01285994427
832	0.01284285952
833	0.01283520034
834	0.01282277634
835	0.01280510848
836	0.01279351572
837	0.01277609905
838	0.01276972553
839	0.01276250488
840	0.0127516368
841	0.01274521431
842	0.01273745545
843	0.01273444324
844	0.01272413264
845	0.01272246992
846	0.01271493509
847	0.01270181397
848	0.01269906539
849	0.0126972841
850	0.01269694378
851	0.01268195321
852	0.01266854992
853	0.01266060706
854	0.01265435559
855	0.01264871704
856	0.01262443248
857	0.01262172483
858	0.01260952655
859	0.01259984817
860	0.01259207734
861	0.01258763288
862	0.01257666181
863	0.01256362584
864	0.0125572354
865	0.01254779662
866	0.01254510373
867	0.01252279573
868	0.01251915325
869	0.01250089383
870	0.01248856059
871	0.01248475085
872	0.01247410516
873	0.01247166642
874	0.01245901281
875	0.01245062269
876	0.01244592606
877	0.01244068447
878	0.01242465179
879	0.01242230455
880	0.01241570924
881	0.01239862095
882	0.01239576642
883	0.01237996395
884	0.01237771997
885	0.01236858045
886	0.01236660534
887	0.01236008432
888	0.01234985632
889	0.01234733777
890	0.01234064165
891	0.01233420766
892	0.01231658599
893	0.01230854415
894	0.01229553687
895	0.01229339275
896	0.01229068947
897	0.01228798709
898	0.01227601086
899	0.01227250801
900	0.01226563447
901	0.01225635384
902	0.01223821129
903	0.01223384893
904	0.01220797653
905	0.01220320806
906	0.01220106762
907	0.01219321003
908	0.0121767343
909	0.01217010047
910	0.0121602936
911	0.01214912313
912	0.01214294436
913	0.01213463336
914	0.0121328665
915	0.01212413603
916	0.01211577413
917	0.01210773999
918	0.01209200744
919	0.01208090335
920	0.01206929124
921	0.01206419415
922	0.0120617793
923	0.0120456466
924	0.01203807932
925	0.01202156874
926	0.0120085902
927	0.01200115038
928	0.01199392347
929	0.01199101112
930	0.01198376431
931	0.01197231003
932	0.01196547112
933	0.01196250419
934	0.01194445132
935	0.01191853218
936	0.01191273583
937	0.01190175211
938	0.0118977097
939	0.01188452058
940	0.01186955886
941	0.01186165175
942	0.01185202559
943	0.0118476369
944	0.01183048519
945	0.01182803186
946	0.01182328807
947	0.01181832687
948	0.01181242024
949	0.01180163379
950	0.01178937687
951	0.01177811213
952	0.01176878208
953	0.01176766129
954	0.01175376391
955	0.01175258467
956	0.01174894427
957	0.01173929916
958	0.01172470887
959	0.0117165119
960	0.01171418966
961	0.01170756676
962	0.01169914493
963	0.01168763924
964	0.01168164156
965	0.01167546428
966	0.01166872768
967	0.01165529724
968	0.01164808287
969	0.01163506815
970	0.01162645499
971	0.01161128839
972	0.0115913948
973	0.01157588572
974	0.01157165988
975	0.01156257228
976	0.01155573254
977	0.01155376768
978	0.0115519869
979	0.01154631406
980	0.01153434176
981	0.01152714486
982	0.01152158687
983	0.01150739589
984	0.01150294022
985	0.01149946509
986	0.01149019738
987	0.01147761115
988	0.01145425576
989	0.01144886987
990	0.01144726982
991	0.0114395124
992	0.01143122429
993	0.0114298275
994	0.01142756915
995	0.01141341645
996	0.01140111573
997	0.0113887168
998	0.01138489374
999	0.01137265314
